,dataset,ligand_A,ligand_B,exp_ddG,exp_err,calc_ddG,calc_err,FF
249,mcl1,50,61,1.25,0.2811326377352868,-0.31,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
250,mcl1,28,39,-0.4100003240000003,0.0615387166234277,-1.43,0.36,Sage 2.2.1 + AM1-BCC (AmberTools)
251,mcl1,27,28,-0.5,0.1240608010850675,1.05,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
252,mcl1,27,48 flip,-0.5399999610000004,0.1215755330757863,3.28,0.3,Sage 2.2.1 + AM1-BCC (AmberTools)
253,mcl1,31,35,-0.8900003439999997,0.2213629410035575,0.6,0.25,Sage 2.2.1 + AM1-BCC (AmberTools)
254,mcl1,43 flip,47 flip,1.25,0.1702329813028259,0.82,0.16,Sage 2.2.1 + AM1-BCC (AmberTools)
255,mcl1,30 flip,37,-1.0999999039999997,0.3524587950528728,-1.43,0.73,Sage 2.2.1 + AM1-BCC (AmberTools)
256,mcl1,35,37,-0.1399993889999997,0.3701606599049823,-0.87,0.16,Sage 2.2.1 + AM1-BCC (AmberTools)
257,mcl1,32,33,-0.3000001900000004,0.2108077718622938,-0.95,0.14,Sage 2.2.1 + AM1-BCC (AmberTools)
258,mcl1,23,42,-0.0699996950000017,0.1869593256471455,0.05,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
259,mcl1,36,52,-1.0499992369999998,0.0828949985175562,-1.73,0.18,Sage 2.2.1 + AM1-BCC (AmberTools)
260,mcl1,27,31,-1.8000001900000004,0.1241134092811713,-1.02,0.48,Sage 2.2.1 + AM1-BCC (AmberTools)
261,mcl1,27,46 flip,-1.4800000190000002,0.1226371649218526,-0.15,0.41,Sage 2.2.1 + AM1-BCC (AmberTools)
262,mcl1,27,38 flip,-0.9000000950000002,0.2025796772471379,-2.5,1.66,Sage 2.2.1 + AM1-BCC (AmberTools)
263,mcl1,60,61,0.8400001520000018,0.2391264323009901,0.61,0.28,Sage 2.2.1 + AM1-BCC (AmberTools)
264,mcl1,51,62,0.489999770999999,0.255109640885622,-0.04,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
265,mcl1,60,67,1.3400001520000009,0.0272318759834295,-0.02,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
266,mcl1,28,38 flip,-0.4000000950000002,0.1649078721272494,-3.69,1.23,Sage 2.2.1 + AM1-BCC (AmberTools)
267,mcl1,49,50,-0.9700002669999996,0.1898972748957227,-0.96,0.15,Sage 2.2.1 + AM1-BCC (AmberTools)
268,mcl1,33,41 flip,-0.25,0.1850066395498954,0.4,0.75,Sage 2.2.1 + AM1-BCC (AmberTools)
269,thrombin,6a,6e,0.2700004577636701,0.0,0.71,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
270,thrombin,1d,1b,-0.2100000381469726,0.0,0.63,0.07,Sage 2.2.1 + AM1-BCC (AmberTools)
271,thrombin,1a,1c,-1.080000400543213,0.0,-1.96,0.06,Sage 2.2.1 + AM1-BCC (AmberTools)
272,thrombin,1d,1c,-0.3100004196166992,0.0,0.12,0.04,Sage 2.2.1 + AM1-BCC (AmberTools)
273,thrombin,1a,3b,-0.3800001144409179,0.0,-1.9,0.09,Sage 2.2.1 + AM1-BCC (AmberTools)
274,thrombin,6b,1b,0.4300003051757812,0.0,0.32,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
275,thrombin,3a,3b,0.4599995613098144,0.0,0.33,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
276,thrombin,6b,7a,0.6700000762939453,0.0,0.23,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
277,thrombin,1a,5,-0.0999999046325683,0.0,-0.3,0.26,Sage 2.2.1 + AM1-BCC (AmberTools)
278,thrombin,6a,6b,0.2899999618530255,0.0,0.03,0.11,Sage 2.2.1 + AM1-BCC (AmberTools)
279,thrombin,6e,7a,0.6899995803833008,0.0,-0.51,0.1,Sage 2.2.1 + AM1-BCC (AmberTools)
280,thrombin,6e,1b,0.4499998092651367,0.0,-0.37,0.13,Sage 2.2.1 + AM1-BCC (AmberTools)
281,thrombin,3a,5,0.7399997711181641,0.0,1.94,0.02,Sage 2.2.1 + AM1-BCC (AmberTools)
282,thrombin,1b,1a,0.9800000190734864,0.0,1.48,0.08,Sage 2.2.1 + AM1-BCC (AmberTools)
0,bace,CAT-17b,CAT-17e,0.0,0.0,0.07,0.08,Sage 2.2.1 + AshGC
1,bace,CAT-13h,CAT-17a,-1.0999994277954102,0.0,-2.94,0.23,Sage 2.2.1 + AshGC
2,bace,CAT-13a,CAT-17h,-1.489999771118164,0.0,-1.84,0.95,Sage 2.2.1 + AshGC
3,bace,CAT-4p,CAT-13m,1.3200006484985352,0.0,0.32,0.1,Sage 2.2.1 + AshGC
4,bace,CAT-4m,CAT-13k,-0.5500001907348633,0.0,0.75,0.25,Sage 2.2.1 + AshGC
5,bace,CAT-4n,CAT-4p,-0.989999771118164,0.0,0.09,0.21,Sage 2.2.1 + AshGC
6,bace,CAT-13o,CAT-13f,-0.5500001907348633,0.0,-0.13,0.28,Sage 2.2.1 + AshGC
7,bace,CAT-4m,CAT-4j,0.1300001144409179,0.0,1.98,0.38,Sage 2.2.1 + AshGC
8,bace,CAT-13k,CAT-4o,0.3199996948242187,0.0,0.5,0.1,Sage 2.2.1 + AshGC
9,bace,CAT-4m,CAT-4p,-0.9300003051757812,0.0,-0.08,0.09,Sage 2.2.1 + AshGC
10,bace,CAT-13j,CAT-13g,-0.3600006103515625,0.0,-0.33,0.21,Sage 2.2.1 + AshGC
11,bace,CAT-24,CAT-17i,1.877000808715822,0.0,1.47,0.34,Sage 2.2.1 + AshGC
12,bace,CAT-24,CAT-17d,1.927000045776369,0.0,3.25,0.58,Sage 2.2.1 + AshGC
13,bace,CAT-13k,CAT-4b,0.0699996948242187,0.0,-1.48,0.46,Sage 2.2.1 + AshGC
14,bace,CAT-13n,CAT-4p,-1.5399999618530271,0.0,-2.03,0.47,Sage 2.2.1 + AshGC
15,bace,CAT-17g,CAT-17i,0.2700004577636719,0.0,-1.31,0.11,Sage 2.2.1 + AshGC
16,bace,CAT-4l,CAT-4j,0.3200006484985351,0.0,-0.66,0.13,Sage 2.2.1 + AshGC
17,bace,CAT-17g,CAT-17e,-0.2799997329711914,0.0,-1.56,0.07,Sage 2.2.1 + AshGC
18,bace,CAT-4p,CAT-4o,0.6999998092651367,0.0,1.21,0.12,Sage 2.2.1 + AshGC
19,bace,CAT-13d,CAT-13a,1.6299991607666016,0.0,2.04,0.37,Sage 2.2.1 + AshGC
20,bace,CAT-4c,CAT-4d,-1.2599997520446775,0.0,-0.07,0.76,Sage 2.2.1 + AshGC
21,bace,CAT-17i,CAT-17h,-0.8600006103515625,0.0,-0.13,0.04,Sage 2.2.1 + AshGC
22,bace,CAT-13a,CAT-13f,-0.25,0.0,-0.63,0.52,Sage 2.2.1 + AshGC
23,bace,CAT-17i,CAT-17c,-0.3900003433227539,0.0,-0.1,0.08,Sage 2.2.1 + AshGC
24,bace,CAT-13b,CAT-13c,-0.1999998092651367,0.0,0.6,1.06,Sage 2.2.1 + AshGC
25,bace,CAT-17b,CAT-13h,0.3899993896484375,0.0,2.54,0.48,Sage 2.2.1 + AshGC
26,bace,CAT-13k,CAT-4d,0.5900001525878906,0.0,-0.71,0.29,Sage 2.2.1 + AshGC
27,bace,CAT-4j,CAT-4o,-0.3600006103515625,0.0,-0.44,0.22,Sage 2.2.1 + AshGC
28,bace,CAT-13j,CAT-4i,0.4700002670288086,0.0,0.99,0.36,Sage 2.2.1 + AshGC
29,bace,CAT-13n,CAT-13j,-0.1899995803833007,0.0,-0.93,0.22,Sage 2.2.1 + AshGC
30,bace,CAT-13a,CAT-13i,-0.4299993515014648,0.0,-2.79,0.56,Sage 2.2.1 + AshGC
31,bace,CAT-4n,CAT-4i,0.8300008773803711,0.0,1.41,0.44,Sage 2.2.1 + AshGC
32,bace,CAT-4b,CAT-4d,0.5200004577636719,0.0,0.63,0.16,Sage 2.2.1 + AshGC
33,bace,CAT-17f,CAT-17c,-0.4399995803833008,0.0,-0.16,0.04,Sage 2.2.1 + AshGC
34,bace,CAT-17f,CAT-17d,0.0,0.0,1.83,0.13,Sage 2.2.1 + AshGC
35,bace,CAT-4a,CAT-4l,-1.4100003242492676,0.0,0.91,0.06,Sage 2.2.1 + AshGC
36,bace,CAT-13a,CAT-13c,-0.4799995422363281,0.0,0.21,0.49,Sage 2.2.1 + AshGC
37,bace,CAT-13d,CAT-17a,-0.2600002288818359,0.0,-0.56,0.03,Sage 2.2.1 + AshGC
38,bace,CAT-4k,CAT-4j,-1.169999599456787,0.0,-0.61,0.18,Sage 2.2.1 + AshGC
39,bace,CAT-13a,CAT-13g,-0.25,0.0,-0.94,0.76,Sage 2.2.1 + AshGC
40,bace,CAT-13d,CAT-17h,0.1399993896484375,0.0,0.25,0.05,Sage 2.2.1 + AshGC
41,bace,CAT-13j,CAT-13m,-0.0299997329711914,0.0,-0.49,0.24,Sage 2.2.1 + AshGC
42,bace,CAT-13e,CAT-13b,0.8400001525878924,0.0,2.82,0.56,Sage 2.2.1 + AshGC
43,bace,CAT-13a,CAT-4p,-1.239999771118164,0.0,-1.75,0.29,Sage 2.2.1 + AshGC
44,bace,CAT-13g,CAT-4p,-0.989999771118164,0.0,0.01,0.41,Sage 2.2.1 + AshGC
45,bace,CAT-13b,CAT-13a,0.2799997329711914,0.0,-1.28,0.34,Sage 2.2.1 + AshGC
46,bace,CAT-4a,CAT-4k,0.0799999237060546,0.0,1.07,0.21,Sage 2.2.1 + AshGC
47,bace,CAT-13a,CAT-13o,0.3000001907348633,0.0,-0.56,0.23,Sage 2.2.1 + AshGC
48,bace,CAT-13e,CAT-13a,1.1199998855590838,0.0,2.56,0.3,Sage 2.2.1 + AshGC
49,p38,2q,2k,1.7100000381469729,0.0,2.98,0.23,Sage 2.2.1 + AshGC
50,p38,2j,2k,-0.4700002670288068,0.0,1.11,0.17,Sage 2.2.1 + AshGC
51,p38,2v,2z,-1.3899993896484375,0.0,-2.44,0.46,Sage 2.2.1 + AshGC
52,p38,2aa,3fly,-2.1499996185302717,0.0,-0.47,0.34,Sage 2.2.1 + AshGC
53,p38,2ff,3fln,0.5599994659423828,0.0,-0.23,0.05,Sage 2.2.1 + AshGC
54,p38,3fln,2e,0.1800003051757812,0.0,0.93,0.08,Sage 2.2.1 + AshGC
55,p38,2o,2n,-1.3600006103515645,0.0,-0.13,0.7,Sage 2.2.1 + AshGC
56,p38,3flw,3fly,-0.7399997711181641,0.0,1.75,0.32,Sage 2.2.1 + AshGC
57,p38,2bb,2v,0.0900001525878906,0.0,1.9,0.6,Sage 2.2.1 + AshGC
58,p38,2s,2r,0.3199996948242187,0.0,-2.1,1.48,Sage 2.2.1 + AshGC
59,p38,2x,2v,1.2599992752075195,0.0,1.73,0.1,Sage 2.2.1 + AshGC
60,p38,2q,2ee,0.0,0.0,1.58,0.23,Sage 2.2.1 + AshGC
61,p38,2u,3fln,1.380000114440918,0.0,2.38,1.05,Sage 2.2.1 + AshGC
62,p38,2f,3flz,-1.010000228881836,0.0,-0.38,0.05,Sage 2.2.1 + AshGC
63,p38,2aa,3flq,-0.6599998474121076,0.0,1.28,1.25,Sage 2.2.1 + AshGC
64,p38,2g,2h,1.1800003051757812,0.0,3.81,0.14,Sage 2.2.1 + AshGC
65,p38,2c,3flz,0.9700002670288086,0.0,1.22,0.39,Sage 2.2.1 + AshGC
66,p38,2t,3fln,0.9700002670288104,0.0,1.8,0.1,Sage 2.2.1 + AshGC
67,p38,2g,2i,0.6099996566772461,0.0,0.36,0.06,Sage 2.2.1 + AshGC
68,p38,2n,2r,1.060000419616701,0.0,0.8,0.27,Sage 2.2.1 + AshGC
69,p38,2j,2v,1.109999656677248,0.0,2.54,0.5,Sage 2.2.1 + AshGC
70,p38,2gg,3fln,-0.2200002670288086,0.0,-1.19,0.19,Sage 2.2.1 + AshGC
71,p38,2x,3fly,-1.1900005340576154,0.0,-0.57,0.15,Sage 2.2.1 + AshGC
72,p38,2g,2c,0.1999998092651367,0.0,-0.73,0.16,Sage 2.2.1 + AshGC
73,p38,2ee,3fln,1.380000114440918,0.0,0.54,0.23,Sage 2.2.1 + AshGC
74,p38,2f,2e,-2.2200002670288086,0.0,0.48,0.17,Sage 2.2.1 + AshGC
75,p38,3flq,2v,0.9600000381469708,0.0,7.38,0.6,Sage 2.2.1 + AshGC
76,p38,2j,2ee,-2.1800003051757795,0.0,-0.56,0.29,Sage 2.2.1 + AshGC
77,p38,2j,2gg,-0.5799999237060529,0.0,1.35,0.09,Sage 2.2.1 + AshGC
78,p38,3fmk,3fly,0.4099998474121129,0.0,2.4,0.43,Sage 2.2.1 + AshGC
79,p38,2g,3flz,1.170000076293945,0.0,0.37,0.05,Sage 2.2.1 + AshGC
80,p38,3fmh,3fly,-0.5900001525878871,0.0,0.44,0.4,Sage 2.2.1 + AshGC
81,p38,2p,3fln,0.3199996948242187,0.0,0.68,0.56,Sage 2.2.1 + AshGC
82,p38,2g,3fln,-0.2200002670288086,0.0,0.3,0.02,Sage 2.2.1 + AshGC
83,p38,2o,3fln,-0.3900003433227539,0.0,3.04,0.65,Sage 2.2.1 + AshGC
84,p38,2j,2p,-1.1199998855590805,0.0,-0.55,0.28,Sage 2.2.1 + AshGC
85,p38,2v,3fly,-2.449999809265135,0.0,-2.07,0.09,Sage 2.2.1 + AshGC
86,p38,2k,3fln,-0.3299999237060547,0.0,-1.27,0.1,Sage 2.2.1 + AshGC
87,p38,2z,3fly,-1.0600004196166974,0.0,2.1,0.82,Sage 2.2.1 + AshGC
88,p38,2l,3fln,1.380000114440918,0.0,1.22,0.08,Sage 2.2.1 + AshGC
89,p38,2n,3fln,0.9700002670288104,0.0,1.32,0.12,Sage 2.2.1 + AshGC
90,p38,2n,2s,0.7400007247924822,0.0,1.05,0.24,Sage 2.2.1 + AshGC
91,p38,2j,2l,-2.1800003051757795,0.0,-1.43,0.12,Sage 2.2.1 + AshGC
92,p38,2h,2i,-0.5700006484985352,0.0,-3.21,0.07,Sage 2.2.1 + AshGC
93,p38,2u,2k,1.7100000381469729,0.0,2.51,1.03,Sage 2.2.1 + AshGC
94,p38,2j,2ff,-1.3599996566772443,0.0,-0.04,0.14,Sage 2.2.1 + AshGC
95,p38,2j,2t,-1.770000457763672,0.0,-2.14,0.15,Sage 2.2.1 + AshGC
96,p38,2k,2m,-0.4099998474121094,0.0,-2.6,0.16,Sage 2.2.1 + AshGC
97,p38,2aa,3flw,-1.4099998474121076,0.0,-0.05,0.8,Sage 2.2.1 + AshGC
98,p38,3fln,2v,1.9099998474121096,0.0,2.75,0.3,Sage 2.2.1 + AshGC
99,p38,2y,2v,0.8099994659423828,0.0,1.86,0.29,Sage 2.2.1 + AshGC
100,jnk1,18628-1_flip,18627-1,0.2200002670288086,0.0,-0.54,0.06,Sage 2.2.1 + AshGC
101,jnk1,18630-1,18632-1,0.0600004196166974,0.0,-0.44,0.04,Sage 2.2.1 + AshGC
102,jnk1,18638-1,18634-1,0.1000003814697265,0.0,0.08,0.1,Sage 2.2.1 + AshGC
103,jnk1,18626-1,18629-1,0.1999998092651367,0.0,0.27,0.04,Sage 2.2.1 + AshGC
104,jnk1,17124-1,18637-1,-0.4600000381469744,0.0,-0.63,0.18,Sage 2.2.1 + AshGC
105,jnk1,18632-1,18624-1,0.5900001525878924,0.0,0.8,0.03,Sage 2.2.1 + AshGC
106,jnk1,18634-1,18652-1,-0.6900005340576154,0.0,-0.25,0.2,Sage 2.2.1 + AshGC
107,jnk1,18659-1,18658-1,-0.2299995422363281,0.0,-1.15,0.58,Sage 2.2.1 + AshGC
108,jnk1,18639-1,18634-1,-0.25,0.0,0.85,0.11,Sage 2.2.1 + AshGC
109,jnk1,18630-1,18624-1,0.6500005722045898,0.0,0.4,0.04,Sage 2.2.1 + AshGC
110,jnk1,18631-1,18624-1,0.9200000762939452,0.0,1.99,0.19,Sage 2.2.1 + AshGC
111,jnk1,18631-1,18625-1,1.3000001907348633,0.0,1.5,0.36,Sage 2.2.1 + AshGC
112,jnk1,18629-1,18624-1,0.1800003051757812,0.0,0.61,0.05,Sage 2.2.1 + AshGC
113,jnk1,18630-1,18633-1,-0.0299997329711896,0.0,-0.29,0.07,Sage 2.2.1 + AshGC
114,jnk1,17124-1,18634-1,-0.3099994659423846,0.0,0.35,0.07,Sage 2.2.1 + AshGC
115,jnk1,18627-1,18633-1,-0.6900005340576154,0.0,-0.13,0.09,Sage 2.2.1 + AshGC
116,jnk1,18639-1,18637-1,-0.4000005722045898,0.0,0.71,0.63,Sage 2.2.1 + AshGC
117,jnk1,18636-1,18625-1,-0.5999994277954102,0.0,0.63,0.12,Sage 2.2.1 + AshGC
118,jnk1,18628-1_flip,18625-1,0.5900001525878906,0.0,-0.63,0.13,Sage 2.2.1 + AshGC
119,jnk1,18635-1,18625-1,-0.8199996948242188,0.0,-0.3,0.05,Sage 2.2.1 + AshGC
120,jnk1,18626-1,18624-1,0.3800001144409179,0.0,0.84,0.03,Sage 2.2.1 + AshGC
121,jnk1,18636-1,18635-1,0.2200002670288086,0.0,0.93,0.09,Sage 2.2.1 + AshGC
122,jnk1,18659-1,18634-1,-0.5199995040893555,0.0,-0.14,0.25,Sage 2.2.1 + AshGC
123,jnk1,18638-1,18652-1,-0.5900001525878888,0.0,-0.15,0.2,Sage 2.2.1 + AshGC
124,jnk1,18658-1,18631-1,0.2899999618530273,0.0,1.26,0.4,Sage 2.2.1 + AshGC
125,jnk1,18634-1,18631-1,0.5799999237060547,0.0,0.93,0.11,Sage 2.2.1 + AshGC
126,jnk1,18659-1,18660-1,0.7700004577636719,0.0,-0.16,0.33,Sage 2.2.1 + AshGC
127,cdk2,28,32,1.359999656677246,0.0,1.56,0.26,Sage 2.2.1 + AshGC
128,cdk2,22,1h1q,-0.3200001716613769,0.0,-0.85,0.08,Sage 2.2.1 + AshGC
129,cdk2,17,1oiu,-2.039999961853029,0.0,-2.64,0.13,Sage 2.2.1 + AshGC
130,cdk2,26,1h1q,0.25,0.0,0.8,0.13,Sage 2.2.1 + AshGC
131,cdk2,1h1r,1h1q,-0.5100002288818359,0.0,0.98,0.02,Sage 2.2.1 + AshGC
132,cdk2,22,1oi9,-1.87999963760376,0.0,-2.89,0.42,Sage 2.2.1 + AshGC
133,cdk2,28,1h1s,-0.1400003433227539,0.0,-0.1,0.5,Sage 2.2.1 + AshGC
134,cdk2,26,1oi9,-1.3099994659423828,0.0,-1.56,0.17,Sage 2.2.1 + AshGC
135,cdk2,30,29,-0.0699996948242187,0.0,-1.47,1.11,Sage 2.2.1 + AshGC
136,cdk2,30,31,0.2700004577636719,0.0,0.39,0.08,Sage 2.2.1 + AshGC
137,cdk2,31,1oi9,-0.1999998092651367,0.0,-1.21,0.49,Sage 2.2.1 + AshGC
138,cdk2,30,1h1s,-1.4399995803833008,0.0,-1.77,0.26,Sage 2.2.1 + AshGC
139,cdk2,1h1s,32,1.5,0.0,1.48,0.31,Sage 2.2.1 + AshGC
140,cdk2,21,20,-0.8900003433227539,0.0,-1.12,0.53,Sage 2.2.1 + AshGC
141,cdk2,1h1s,31,1.7100000381469729,0.0,2.14,0.29,Sage 2.2.1 + AshGC
142,cdk2,31,1h1q,1.359999656677246,0.0,0.78,0.21,Sage 2.2.1 + AshGC
143,cdk2,17,1h1r,-0.630000114440918,0.0,-0.07,0.01,Sage 2.2.1 + AshGC
144,cdk2,1oiy,1oi9,0.0500001907348632,0.0,-0.29,0.75,Sage 2.2.1 + AshGC
145,cdk2,20,1h1q,0.5399999618530273,0.0,0.74,0.64,Sage 2.2.1 + AshGC
146,cdk2,1oiy,1h1q,1.609999656677246,0.0,1.9,0.51,Sage 2.2.1 + AshGC
147,cdk2,31,29,-0.3400001525878906,0.0,-0.8,0.39,Sage 2.2.1 + AshGC
148,cdk2,1oiu,1h1q,0.8999996185302752,0.0,2.84,0.27,Sage 2.2.1 + AshGC
149,cdk2,21,1h1q,-0.3500003814697265,0.0,-0.02,0.11,Sage 2.2.1 + AshGC
150,cdk2,17,1h1q,-1.140000343322754,0.0,0.79,0.16,Sage 2.2.1 + AshGC
151,ptp1b,23467,23468,-0.4099998474121094,0.0,-1.28,0.21,Sage 2.2.1 + AshGC
152,ptp1b,23466,23475,-0.8700003623962402,0.0,-3.68,0.28,Sage 2.2.1 + AshGC
153,ptp1b,23482,23479,0.869999885559082,0.0,2.22,0.31,Sage 2.2.1 + AshGC
154,ptp1b,23467,23476,-2.0699996948242188,0.0,-3.71,0.1,Sage 2.2.1 + AshGC
155,ptp1b,23471,23470,0.0300002098083496,0.0,-1.81,0.15,Sage 2.2.1 + AshGC
156,ptp1b,23480,20670,-0.3599996566772478,0.0,0.45,0.12,Sage 2.2.1 + AshGC
157,ptp1b,23474,23466,1.2599997520446775,0.0,3.57,0.32,Sage 2.2.1 + AshGC
158,ptp1b,23484,23486,-4.720000267028809,0.0,-0.98,0.16,Sage 2.2.1 + AshGC
159,ptp1b,23467,23466,-0.5099997520446777,0.0,0.75,0.1,Sage 2.2.1 + AshGC
160,ptp1b,23473,23466,0.5400004386901855,0.0,2.8,0.22,Sage 2.2.1 + AshGC
161,ptp1b,23466,23330,-2.2800002098083496,0.0,-5.21,0.66,Sage 2.2.1 + AshGC
162,ptp1b,23483,23480,1.1499996185302734,0.0,0.21,0.32,Sage 2.2.1 + AshGC
163,ptp1b,23471,23472,-0.8999996185302734,0.0,-0.96,0.36,Sage 2.2.1 + AshGC
164,ptp1b,20667,23485,0.4099998474121076,0.0,1.97,0.04,Sage 2.2.1 + AshGC
165,ptp1b,23480,23479,-0.4200000762939453,0.0,1.13,0.06,Sage 2.2.1 + AshGC
166,ptp1b,23477,20670,-0.2299995422363299,0.0,-0.42,0.05,Sage 2.2.1 + AshGC
167,ptp1b,23469,23473,-0.6700005531311035,0.0,-1.06,0.09,Sage 2.2.1 + AshGC
168,ptp1b,23484,23485,-3.260000228881836,0.0,1.43,0.26,Sage 2.2.1 + AshGC
169,ptp1b,23466,20670,-1.230000019073488,0.0,-4.12,0.28,Sage 2.2.1 + AshGC
170,ptp1b,23471,23466,-0.0999999046325683,0.0,2.24,0.18,Sage 2.2.1 + AshGC
171,ptp1b,23471,23468,0.0,0.0,0.01,0.09,Sage 2.2.1 + AshGC
172,ptp1b,23476,23466,1.559999942779541,0.0,4.7,0.28,Sage 2.2.1 + AshGC
173,ptp1b,23466,23472,-0.7999997138977051,0.0,-2.75,0.83,Sage 2.2.1 + AshGC
174,ptp1b,23482,23486,-2.4600000381469727,0.0,-1.67,0.03,Sage 2.2.1 + AshGC
175,ptp1b,23483,23479,0.7299995422363281,0.0,1.68,0.32,Sage 2.2.1 + AshGC
176,ptp1b,23477,23466,1.0000004768371582,0.0,3.59,0.35,Sage 2.2.1 + AshGC
177,ptp1b,20667,23482,1.4099998474121076,0.0,1.28,0.16,Sage 2.2.1 + AshGC
178,ptp1b,23467,20669,-1.2699995040893557,0.0,-1.25,0.12,Sage 2.2.1 + AshGC
179,ptp1b,23467,23473,-1.0500001907348633,0.0,-2.05,0.13,Sage 2.2.1 + AshGC
180,ptp1b,23477,23330,-1.2799997329711914,0.0,-1.92,0.36,Sage 2.2.1 + AshGC
181,ptp1b,23467,23474,-1.7699995040893557,0.0,-2.9,0.22,Sage 2.2.1 + AshGC
182,ptp1b,23477,23479,-0.2899999618530273,0.0,0.32,0.17,Sage 2.2.1 + AshGC
183,ptp1b,20669,23466,0.7599997520446777,0.0,2.47,0.19,Sage 2.2.1 + AshGC
184,ptp1b,20667,23486,-1.050000190734865,0.0,-0.52,0.02,Sage 2.2.1 + AshGC
185,tyk2,ejm_50,ejm_42,-0.8000001907348633,0.0,0.02,0.03,Sage 2.2.1 + AshGC
186,tyk2,ejm_50,ejm_48,-0.0200004577636718,0.0,0.69,0.32,Sage 2.2.1 + AshGC
187,tyk2,jmc_23,jmc_28,0.7200002670288086,0.0,0.71,0.07,Sage 2.2.1 + AshGC
188,tyk2,ejm_50,ejm_55,-0.2300004959106445,0.0,-0.75,0.1,Sage 2.2.1 + AshGC
189,tyk2,ejm_49,ejm_50,-1.229999542236328,0.0,-0.59,0.13,Sage 2.2.1 + AshGC
190,tyk2,ejm_44,ejm_43,-0.8400001525878906,0.0,-1.29,0.03,Sage 2.2.1 + AshGC
191,tyk2,ejm_47,ejm_50,0.7200002670288086,0.0,0.6,0.22,Sage 2.2.1 + AshGC
192,tyk2,jmc_23,ejm_31,2.15999984741211,0.0,1.47,0.08,Sage 2.2.1 + AshGC
193,tyk2,ejm_55,ejm_54,-1.3199996948242188,0.0,0.17,0.45,Sage 2.2.1 + AshGC
194,tyk2,ejm_49,ejm_31,-1.7899999618530271,0.0,-0.76,0.24,Sage 2.2.1 + AshGC
195,tyk2,jmc_23,jmc_27,0.4200000762939453,0.0,-0.0,0.1,Sage 2.2.1 + AshGC
196,tyk2,ejm_42,ejm_54,-0.75,0.0,-1.0,0.13,Sage 2.2.1 + AshGC
197,tyk2,ejm_31,ejm_45,-0.0200004577636718,0.0,0.28,0.13,Sage 2.2.1 + AshGC
198,tyk2,jmc_30,ejm_46,-0.3700008392333984,0.0,0.49,0.05,Sage 2.2.1 + AshGC
199,tyk2,ejm_31,ejm_44,2.119999885559082,0.0,2.99,0.42,Sage 2.2.1 + AshGC
200,tyk2,ejm_31,ejm_48,0.5399999618530273,0.0,0.85,0.3,Sage 2.2.1 + AshGC
201,tyk2,ejm_47,ejm_31,0.1599998474121093,0.0,0.06,0.25,Sage 2.2.1 + AshGC
202,tyk2,ejm_31,ejm_42,-0.239999771118164,0.0,0.63,0.06,Sage 2.2.1 + AshGC
203,tyk2,jmc_27,ejm_46,-0.0300006866455078,0.0,0.28,0.04,Sage 2.2.1 + AshGC
204,tyk2,ejm_43,ejm_42,-1.5199995040893557,0.0,-1.82,0.18,Sage 2.2.1 + AshGC
205,tyk2,jmc_28,jmc_30,0.0399999618530273,0.0,-1.05,0.1,Sage 2.2.1 + AshGC
206,tyk2,ejm_31,ejm_46,-1.770000457763672,0.0,-1.26,0.09,Sage 2.2.1 + AshGC
207,mcl1,53,63,0.8999996180000007,0.217117031391394,0.48,0.14,Sage 2.2.1 + AshGC
208,mcl1,33,34,0.0100002280000008,0.2611859517191229,-0.79,0.11,Sage 2.2.1 + AshGC
209,mcl1,23,42,-0.0699996950000017,0.1869593256471455,0.15,0.15,Sage 2.2.1 + AshGC
210,mcl1,60,63,-0.1400003439999988,0.0971618249365459,-1.76,0.08,Sage 2.2.1 + AshGC
211,mcl1,26,27,2.1199998850000012,0.2887686244295647,1.93,0.32,Sage 2.2.1 + AshGC
212,mcl1,27,48 flip,-0.5399999610000004,0.1215755330757863,3.95,0.39,Sage 2.2.1 + AshGC
213,mcl1,35,49,0.4500007630000002,0.2491483276165298,-0.0,0.23,Sage 2.2.1 + AshGC
214,mcl1,50,61,1.25,0.2811326377352868,0.13,0.15,Sage 2.2.1 + AshGC
215,mcl1,54,64,0.2799997330000003,0.24833333336,0.41,0.11,Sage 2.2.1 + AshGC
216,mcl1,35,36,0.6300001149999996,0.2261649476877054,-1.18,0.06,Sage 2.2.1 + AshGC
217,mcl1,27,43 flip,-0.9100003240000004,0.1299649308657648,0.02,0.4,Sage 2.2.1 + AshGC
218,mcl1,27,31,-1.8000001900000004,0.1241134092811713,-3.07,0.34,Sage 2.2.1 + AshGC
219,mcl1,42,64,-0.6000003809999992,0.2341357493537688,-1.39,0.27,Sage 2.2.1 + AshGC
220,mcl1,60,61,0.8400001520000018,0.2391264323009901,0.87,0.14,Sage 2.2.1 + AshGC
221,mcl1,27,42,-2.7799997330000012,0.2173385607304739,-0.76,0.65,Sage 2.2.1 + AshGC
