System,Ligand,SMILES,Mapped SMILES,Value (kcal / mol),Uncertainty (kcal / mol),Reference Value (kcal / mol),Reference Uncertainty (kcal / mol),Force Field,FF,"1,2 Aminoalcohol","1,2 Diol",Alcohol,Alkyl Chloride,Alkyl Fluoride,Alkylarylether,Alkyne,Amine,Anion,Aromatic,Aryl Bromide,Aryl Chloride,Aryl Fluoride,Aryl Iodide,Carbamic Acid Derivative,Carbamic Acid Ester,Carboxylic Acid Amide,Carboxylic Acid Derivative,Carboxylic Acid Primary Amide,Carboxylic Acid Salt,Carboxylic Acid Secondary Amide,Carboxylic Acid Tertiary Amide,Cation,Dialkylether,Diarylether,Ether,Guanidine,Halogen Derivative,Heterocycle,Hydroxy,Lactam,Nitrile,Nitro Compound,Oxohetarene,Phenol,Primary Alcohol,Primary Aliphatic Amine,Primary Amine,Primary Aromatic Amine,Secondary Alcohol,Secondary Amine,Secondary Aromatic Amine,Secondary Mixed Amine,Sulfonamide,Sulfone,Sulfonic Acid Derivative,Sulfoxide,Tertiary Alcohol,Thioether,Urea,b1,b2,b3,b4,b5,b6,b7,b8,b8a,b9,b10,b11,b12,b13,b14,b16,b17,b18,b19,b20,b21,b22,b24,b25,b27,b28,b35,b38,b42,b51,b52,b56,b57,b59,b68,b69,b70,b71,b72,b74,b84,b85,b87,b88,a1,a2,a10,a10a,a11,a14,a15,a15a,a16,a18,a19,a20,a21,a22,a25,a26,a28,a28a,a31,a32,a33,a33a,a37,a38,a41,a41a,a8,a9,a18a,a13,a3,a4,a5,a6,a7a,t1,t2,t3,t4,t5,t9,t13,t14,t15,t16,t17,t17a,t18,t18a,t19,t19a,t20,t21,t22,t23,t25,t27,t42,t43,t43a,t44,t45,t47,t48,t48a,t50,t51,t56,t57,t58a,t64,t66,t67,t69,t72a,t73,t74,t75,t76,t77,t78,t79,t80,t82,t83,t83a,t84,t85,t86,t87,t93,t94,t95,t96,t97,t105,t106,t107,t110,t111,t115,t116,t117a,t118,t118a,t119,t120,t121,t121a,t122,t122a,t138,t140,t145b,t146b,t147b,t148b,t149b,t150,t152,t165,t166,i1,i2,i3,i4,i6,i7,n2,n3,n6,n7,n8,n9,n11,n12,n14,n15,n16,n17,n18,n19,n20,n21,n23,n24,n25,n26
mcl1,61,Cc1cc(OCCCc2c(C(=O)[O-])sc3cccc(Cl)c23)cc(C)c1Cl,[H:27][c:8]1[c:7]([c:6]2[c:11]([c:10]([c:9]1[H:28])[Cl:29])[C:12](=[C:4]([S:5]2)[C:2](=[O:1])[O-:3])[C:13]([H:30])([H:31])[C:14]([H:32])([H:33])[C:15]([H:34])([H:35])[O:16][c:17]3[c:18]([c:19]([c:21]([c:23]([c:25]3[H:43])[C:24]([H:40])([H:41])[H:42])[Cl:22])[C:20]([H:37])([H:38])[H:39])[H:36])[H:26],-0.7132146704306768,0.2269464887130308,-8.079999924,0.2384,GAFF 2.11,GAFF 2.11,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False
mcl1,63,Cc1cc(OCCCc2c(C(=O)[O-])sc3cc(Cl)ccc23)cc(C)c1Cl,[H:29][c:10]1[c:9]([c:8]([c:7]([c:6]2[c:11]1[C:12](=[C:4]([S:5]2)[C:2](=[O:1])[O-:3])[C:13]([H:30])([H:31])[C:14]([H:32])([H:33])[C:15]([H:34])([H:35])[O:16][c:17]3[c:18]([c:19]([c:21]([c:23]([c:25]3[H:43])[C:24]([H:40])([H:41])[H:42])[Cl:22])[C:20]([H:37])([H:38])[H:39])[H:36])[H:26])[Cl:27])[H:28],-3.006454257347258,0.223370348607114,-9.06000042,0.09536,GAFF 2.11,GAFF 2.11,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False
mcl1,58,Cc1cc(OCCCc2c(C(=O)[O-])n(C)c3cc(Cl)ccc23)cc(C)c1Cl,[H:28][c:9]1[c:8]([c:7]([c:6]([c:5]2[c:10]1[C:11](=[C:4]([N:47]2[C:43]([H:44])([H:45])[H:46])[C:2](=[O:1])[O-:3])[C:12]([H:29])([H:30])[C:13]([H:31])([H:32])[C:14]([H:33])([H:34])[O:15][c:16]3[c:17]([c:18]([c:20]([c:22]([c:24]3[H:42])[C:23]([H:39])([H:40])[H:41])[Cl:21])[C:19]([H:36])([H:37])[H:38])[H:35])[H:25])[Cl:26])[H:27],-3.2108769402662443,0.2194166650987974,-9.409999847,0.04257142857,GAFF 2.11,GAFF 2.11,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False
mcl1,67,Cc1cc(OCCCc2c(C(=O)[O-])oc3ccccc23)cc(C)c1Cl,[H:27][c:8]1[c:7]([c:6]([c:5]2[c:10]([c:9]1[H:28])[C:11](=[C:4]([O:43]2)[C:2](=[O:1])[O-:3])[C:12]([H:29])([H:30])[C:13]([H:31])([H:32])[C:14]([H:33])([H:34])[O:15][c:16]3[c:17]([c:18]([c:20]([c:22]([c:24]3[H:42])[C:23]([H:39])([H:40])[H:41])[Cl:21])[C:19]([H:36])([H:37])[H:38])[H:35])[H:25])[H:26],-1.708389501203368,0.2227175841884052,-7.579999924,0.01986666667,GAFF 2.11,GAFF 2.11,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False
mcl1,65,Cc1cc(OCCCc2c(C(=O)[O-])sc3c(Cl)cccc23)cc(C)c1Cl,[H:28][c:9]1[c:10]([c:11]2[c:6]([c:7]([c:8]1[H:27])[Cl:26])[S:5][C:4](=[C:12]2[C:13]([H:30])([H:31])[C:14]([H:32])([H:33])[C:15]([H:34])([H:35])[O:16][c:17]3[c:18]([c:19]([c:21]([c:23]([c:25]3[H:43])[C:24]([H:40])([H:41])[H:42])[Cl:22])[C:20]([H:37])([H:38])[H:39])[H:36])[C:2](=[O:1])[O-:3])[H:29],-2.4656544584683755,0.2114689514390104,-8.409999847,0.1932972973,GAFF 2.11,GAFF 2.11,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False
mcl1,23,O=C([O-])c1sc2ccccc2c1CCCOc1cccc2ccccc12,[H:40][c:36]1[c:35]([c:34]([c:33]2[c:32]([c:37]1[H:41])[c:18]([c:19]([c:20]([c:17]2[O:16][C:15]([H:29])([H:30])[C:14]([H:27])([H:28])[C:13]([H:25])([H:26])[C:12]3=[C:4]([S:5][c:6]4[c:11]3[c:10]([c:9]([c:8]([c:7]4[H:21])[H:22])[H:23])[H:24])[C:2](=[O:1])[O-:3])[H:31])[H:42])[H:43])[H:38])[H:39],0.1717092305493165,0.3062724563834775,-8.829999924,0.04832432432,Sage 1.2.1,Sage 1.2.1,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False
mcl1,66,O=C([O-])c1sc2c(Cl)cccc2c1CCCOc1cccc2ccccc12,[H:40][c:36]1[c:35]([c:34]([c:33]2[c:32]([c:37]1[H:41])[c:18]([c:19]([c:20]([c:17]2[O:16][C:15]([H:29])([H:30])[C:14]([H:27])([H:28])[C:13]([H:25])([H:26])[C:12]3=[C:4]([S:5][c:6]4[c:11]3[c:10]([c:9]([c:8]([c:7]4[Cl:21])[H:22])[H:23])[H:24])[C:2](=[O:1])[O-:3])[H:31])[H:42])[H:43])[H:38])[H:39],-1.268578884696913,0.3067417080533396,-8.430000305,0.1241666667,Sage 1.2.1,Sage 1.2.1,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False
mcl1,42,O=C([O-])c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12,[H:39][c:35]1[c:34]([c:33]([c:32]2[c:31]([c:36]1[H:40])[c:17]([c:18]([c:19]([c:16]2[O:15][C:14]([H:28])([H:29])[C:13]([H:26])([H:27])[C:12]([H:24])([H:25])[C:11]3=[C:4]([N:43]([c:5]4[c:10]3[c:9]([c:8]([c:7]([c:6]4[H:20])[H:21])[H:22])[H:23])[H:44])[C:2](=[O:1])[O-:3])[H:30])[H:41])[H:42])[H:37])[H:38],0.5489121117015802,0.292983038088943,-8.899999619,0.1806060606,Sage 1.2.1,Sage 1.2.1,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False
mcl1,26,O=C([O-])c1oc2ccccc2c1CCCOc1cccc2ccccc12,[H:39][c:35]1[c:34]([c:33]([c:32]2[c:31]([c:36]1[H:40])[c:17]([c:18]([c:19]([c:16]2[O:15][C:14]([H:28])([H:29])[C:13]([H:26])([H:27])[C:12]([H:24])([H:25])[C:11]3=[C:4]([O:43][c:5]4[c:10]3[c:9]([c:8]([c:7]([c:6]4[H:20])[H:21])[H:22])[H:23])[C:2](=[O:1])[O-:3])[H:30])[H:41])[H:42])[H:37])[H:38],-0.3499828419248522,0.2868598866516025,-8.239999771,0.26224,Sage 1.2.1,Sage 1.2.1,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
mcl1,44,O=C([O-])c1[nH]c2ccccc2c1CCCOc1ccc(Cl)c2ccccc12,[H:38][c:34]1[c:35]([c:36]([c:31]2[c:32]([c:33]1[H:37])[c:16]([c:19]([c:18]([c:17]2[Cl:42])[H:41])[H:30])[O:15][C:14]([H:28])([H:29])[C:13]([H:26])([H:27])[C:12]([H:24])([H:25])[C:11]3=[C:4]([N:43]([c:5]4[c:10]3[c:9]([c:8]([c:7]([c:6]4[H:20])[H:21])[H:22])[H:23])[H:44])[C:2](=[O:1])[O-:3])[H:40])[H:39],-0.3216430885398545,0.2935859313867719,-8.670000076,0.01241666667,Sage 1.2.1,Sage 1.2.1,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False
