FF,Group,Type,n_dataset,n_in_dataset,n_high_error,n_in_high_error,fraction_in_dataset,fraction_in_high_error,ratio_representation
Sage 2.2.1 + ELF10,t48a,ProperTorsions,199,65,47,4,0.32663316582914576,0.0851063829787234,0.2605564648117839
Sage 2.2.1 + ELF10,Anion,Checkmol,199,65,47,4,0.32663316582914576,0.0851063829787234,0.2605564648117839
Sage 2.2.1 + ELF10,b22,Bonds,199,65,47,4,0.32663316582914576,0.0851063829787234,0.2605564648117839
Sage 2.2.1 + ELF10,i6,ImproperTorsions,199,49,47,3,0.24623115577889448,0.06382978723404255,0.25922709509335645
Sage 2.2.1 + ELF10,a15,Angles,199,66,47,4,0.3316582914572864,0.0851063829787234,0.25660863958736296
Sage 2.2.1 + ELF10,i2,ImproperTorsions,199,66,47,4,0.3316582914572864,0.0851063829787234,0.25660863958736296
Sage 2.3.0rc0 + ELF10,Secondary Aromatic Amine,Checkmol,199,16,49,1,0.08040201005025126,0.02040816326530612,0.25382653061224486
Sage 2.3.0rc0 + ELF10,t117a,ProperTorsions,199,32,49,2,0.16080402010050251,0.04081632653061224,0.25382653061224486
Sage 2.2.1+AM1-BCC,b11,Bonds,199,19,46,1,0.09547738693467336,0.021739130434782608,0.22768878718535468
Sage 2.2.1+AM1-BCC,t83,ProperTorsions,199,19,46,1,0.09547738693467336,0.021739130434782608,0.22768878718535468
Sage 2.2.1+AM1-BCC,t86,ProperTorsions,199,19,46,1,0.09547738693467336,0.021739130434782608,0.22768878718535468
Sage 2.2.1+AM1-BCC,n9,vdW,199,19,46,1,0.09547738693467336,0.021739130434782608,0.22768878718535468
Sage 2.2.1+AM1-BCC,Anion,Checkmol,199,65,46,3,0.32663316582914576,0.06521739130434782,0.19966555183946486
Sage 2.2.1+AM1-BCC,Carboxylic Acid Salt,Checkmol,199,65,46,3,0.32663316582914576,0.06521739130434782,0.19966555183946486
Sage 2.2.1+AM1-BCC,t48a,ProperTorsions,199,65,46,3,0.32663316582914576,0.06521739130434782,0.19966555183946486
Sage 2.2.1+AM1-BCC,b22,Bonds,199,65,46,3,0.32663316582914576,0.06521739130434782,0.19966555183946486
Sage 2.2.1+AM1-BCC,i2,ImproperTorsions,199,66,46,3,0.3316582914572864,0.06521739130434782,0.1966403162055336
Sage 2.2.1+AM1-BCC,a15,Angles,199,66,46,3,0.3316582914572864,0.06521739130434782,0.1966403162055336
Sage 2.3.0rc1 + AshGC,a13,Angles,199,58,54,3,0.2914572864321608,0.05555555555555555,0.19061302681992337
Sage 2.3.0rc0 + ELF10,Carboxylic Acid Salt,Checkmol,199,65,49,3,0.32663316582914576,0.061224489795918366,0.18744113029827314
Sage 2.3.0rc0 + ELF10,b22,Bonds,199,65,49,3,0.32663316582914576,0.061224489795918366,0.18744113029827314
Sage 2.3.0rc0 + ELF10,t48a,ProperTorsions,199,65,49,3,0.32663316582914576,0.061224489795918366,0.18744113029827314
Sage 2.3.0rc0 + ELF10,Anion,Checkmol,199,65,49,3,0.32663316582914576,0.061224489795918366,0.18744113029827314
Sage 2.3.0rc0 + ELF10,a15,Angles,199,66,49,3,0.3316582914572864,0.061224489795918366,0.18460111317254174
Sage 2.3.0rc0 + ELF10,i2,ImproperTorsions,199,66,49,3,0.3316582914572864,0.061224489795918366,0.18460111317254174
Sage 2.2.1+AM1-BCC,Aryl Bromide,Checkmol,199,24,46,1,0.12060301507537688,0.021739130434782608,0.1802536231884058
Sage 2.2.1+AM1-BCC,b72,Bonds,199,24,46,1,0.12060301507537688,0.021739130434782608,0.1802536231884058
Sage 2.2.1+AM1-BCC,n25,vdW,199,24,46,1,0.12060301507537688,0.021739130434782608,0.1802536231884058
Sage 2.2.1+AM1-BCC,i6,ImproperTorsions,199,49,46,2,0.24623115577889448,0.043478260869565216,0.17657497781721382
Sage 2.3.0rc0 + ELF10,b72,Bonds,199,24,49,1,0.12060301507537688,0.02040816326530612,0.16921768707482993
Sage 2.3.0rc0 + ELF10,n25,vdW,199,24,49,1,0.12060301507537688,0.02040816326530612,0.16921768707482993
Sage 2.3.0rc0 + ELF10,Aryl Bromide,Checkmol,199,24,49,1,0.12060301507537688,0.02040816326530612,0.16921768707482993
Sage 2.2.1 + ELF10,a13,Angles,199,58,47,2,0.2914572864321608,0.0425531914893617,0.14600146735143066
Sage 2.3.0rc0 + ELF10,a13,Angles,199,58,49,2,0.2914572864321608,0.04081632653061224,0.14004222378606615
Sage 2.2.1+AM1-BCC,a13,Angles,199,58,46,1,0.2914572864321608,0.021739130434782608,0.07458770614692654
Sage 2.3.0rc0 + AshGC,a25,Angles,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,a26,Angles,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,a9,Angles,199,2,52,0,0.010050251256281407,0.0,0.0
Sage 2.3.0rc0 + ELF10,t121,ProperTorsions,199,10,49,0,0.05025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,a33,Angles,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,a7,Angles,199,2,52,0,0.010050251256281407,0.0,0.0
Sage 2.3.0rc0 + AshGC,a38,Angles,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,a41a,Angles,199,8,56,0,0.04020100502512563,0.0,0.0
Sage 2.2.1 + ELF10,t69,ProperTorsions,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,a9,Angles,199,2,47,0,0.010050251256281407,0.0,0.0
Sage 2.2.1 + AshGC,a8,Angles,199,2,52,0,0.010050251256281407,0.0,0.0
Sage 2.2.1 + ELF10,a25,Angles,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,a19,Angles,199,15,47,0,0.07537688442211055,0.0,0.0
Sage 2.2.1 + ELF10,t50,ProperTorsions,199,11,47,0,0.05527638190954774,0.0,0.0
Sage 2.2.1 + ELF10,a7,Angles,199,2,47,0,0.010050251256281407,0.0,0.0
Sage 2.2.1 + ELF10,a26,Angles,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,t152,ProperTorsions,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,Sulfoxide,Checkmol,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,a33,Angles,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,a38,Angles,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t50,ProperTorsions,199,11,54,0,0.05527638190954774,0.0,0.0
Sage 2.2.1 + ELF10,a41a,Angles,199,8,47,0,0.04020100502512563,0.0,0.0
Sage 2.2.1+AM1-BCC,b18,Bonds,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,Primary Aliphatic Amine,Checkmol,199,11,56,0,0.05527638190954774,0.0,0.0
Sage 2.2.1+AM1-BCC,b20,Bonds,199,3,46,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + AshGC,Phenol,Checkmol,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,Nitro Compound,Checkmol,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,a8,Angles,199,2,47,0,0.010050251256281407,0.0,0.0
Sage 2.2.1+AM1-BCC,a41a,Angles,199,8,46,0,0.04020100502512563,0.0,0.0
Sage 2.3.0rc0 + AshGC,b18,Bonds,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,b20,Bonds,199,3,56,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc1 + AshGC,b42,Bonds,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,b51,Bonds,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,Carbamic Acid Derivative,Checkmol,199,3,47,0,0.01507537688442211,0.0,0.0
Sage 2.2.1 + ELF10,t148b,ProperTorsions,199,5,47,0,0.02512562814070352,0.0,0.0
Sage 2.2.1 + ELF10,Carbamic Acid Ester,Checkmol,199,3,47,0,0.01507537688442211,0.0,0.0
Sage 2.2.1 + ELF10,n26,vdW,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,Carboxylic Acid Primary Amide,Checkmol,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t69,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,a19,Angles,199,15,46,0,0.07537688442211055,0.0,0.0
Sage 2.3.0rc1 + AshGC,b71,Bonds,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t50,ProperTorsions,199,11,56,0,0.05527638190954774,0.0,0.0
Sage 2.3.0rc1 + AshGC,b74,Bonds,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,a25,Angles,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t25,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,a26,Angles,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,Nitro Compound,Checkmol,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,a33,Angles,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,Phenol,Checkmol,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,Primary Aliphatic Amine,Checkmol,199,11,47,0,0.05527638190954774,0.0,0.0
Sage 2.2.1+AM1-BCC,a38,Angles,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,b74,Bonds,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,b71,Bonds,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,t150,ProperTorsions,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,Sulfoxide,Checkmol,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,b51,Bonds,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,b42,Bonds,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,Urea,Checkmol,199,2,47,0,0.010050251256281407,0.0,0.0
Sage 2.3.0rc0 + AshGC,b28,Bonds,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t69,ProperTorsions,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,Carboxylic Acid Primary Amide,Checkmol,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,Nitro Compound,Checkmol,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,Carbamic Acid Ester,Checkmol,199,3,56,0,0.01507537688442211,0.0,0.0
Sage 2.2.1 + AshGC,Carbamic Acid Ester,Checkmol,199,3,52,0,0.01507537688442211,0.0,0.0
Sage 2.2.1 + AshGC,Aryl Iodide,Checkmol,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,t121a,ProperTorsions,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,t121,ProperTorsions,199,10,46,0,0.05025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t145b,ProperTorsions,199,5,54,0,0.02512562814070352,0.0,0.0
Sage 2.2.1 + ELF10,b51,Bonds,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t147b,ProperTorsions,199,3,54,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc1 + AshGC,t148b,ProperTorsions,199,5,54,0,0.02512562814070352,0.0,0.0
Sage 2.2.1+AM1-BCC,t118a,ProperTorsions,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t150,ProperTorsions,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t152,ProperTorsions,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t165,ProperTorsions,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,t116,ProperTorsions,199,2,46,0,0.010050251256281407,0.0,0.0
Sage 2.2.1+AM1-BCC,t111,ProperTorsions,199,3,46,0,0.01507537688442211,0.0,0.0
Sage 2.2.1+AM1-BCC,t110,ProperTorsions,199,3,46,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc1 + AshGC,n6,vdW,199,11,54,0,0.05527638190954774,0.0,0.0
Sage 2.2.1+AM1-BCC,t107,ProperTorsions,199,3,46,0,0.01507537688442211,0.0,0.0
Sage 2.2.1+AM1-BCC,t106,ProperTorsions,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,b71,Bonds,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,t165,ProperTorsions,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,Alkyne,Checkmol,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,t83a,ProperTorsions,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,b74,Bonds,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,t66,ProperTorsions,199,12,46,0,0.06030150753768844,0.0,0.0
Sage 2.2.1+AM1-BCC,b71,Bonds,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,t50,ProperTorsions,199,11,46,0,0.05527638190954774,0.0,0.0
Sage 2.2.1 + ELF10,n6,vdW,199,11,47,0,0.05527638190954774,0.0,0.0
Sage 2.2.1+AM1-BCC,b74,Bonds,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,Alkyl Chloride,Checkmol,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,t25,ProperTorsions,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,Carbamic Acid Derivative,Checkmol,199,3,52,0,0.01507537688442211,0.0,0.0
Sage 2.2.1+AM1-BCC,t122,ProperTorsions,199,3,46,0,0.01507537688442211,0.0,0.0
Sage 2.2.1 + AshGC,Primary Aliphatic Amine,Checkmol,199,11,52,0,0.05527638190954774,0.0,0.0
Sage 2.2.1+AM1-BCC,t122a,ProperTorsions,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,Phenol,Checkmol,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,Aryl Iodide,Checkmol,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,Carbamic Acid Derivative,Checkmol,199,3,56,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + AshGC,Aryl Iodide,Checkmol,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,t25,ProperTorsions,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,Alkyne,Checkmol,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,Alkyl Chloride,Checkmol,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,b18,Bonds,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,n26,vdW,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t83a,ProperTorsions,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,b20,Bonds,199,3,47,0,0.01507537688442211,0.0,0.0
Sage 2.2.1+AM1-BCC,b28,Bonds,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,b42,Bonds,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,b51,Bonds,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,b25,Bonds,199,3,47,0,0.01507537688442211,0.0,0.0
Sage 2.2.1+AM1-BCC,n6,vdW,199,11,46,0,0.05527638190954774,0.0,0.0
Sage 2.2.1+AM1-BCC,t165,ProperTorsions,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,t152,ProperTorsions,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,t150,ProperTorsions,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t106,ProperTorsions,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,t107,ProperTorsions,199,3,54,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc1 + AshGC,t110,ProperTorsions,199,3,54,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc1 + AshGC,t111,ProperTorsions,199,3,54,0,0.01507537688442211,0.0,0.0
Sage 2.2.1+AM1-BCC,t148b,ProperTorsions,199,5,46,0,0.02512562814070352,0.0,0.0
Sage 2.2.1+AM1-BCC,t147b,ProperTorsions,199,3,46,0,0.01507537688442211,0.0,0.0
Sage 2.2.1+AM1-BCC,t145b,ProperTorsions,199,5,46,0,0.02512562814070352,0.0,0.0
Sage 2.2.1 + ELF10,b28,Bonds,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,Carboxylic Acid Primary Amide,Checkmol,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,b42,Bonds,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t83a,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t107,ProperTorsions,199,3,56,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc1 + AshGC,b28,Bonds,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,Carbamic Acid Ester,Checkmol,199,3,46,0,0.01507537688442211,0.0,0.0
Sage 2.2.1 + ELF10,t110,ProperTorsions,199,3,47,0,0.01507537688442211,0.0,0.0
Sage 2.2.1 + ELF10,t107,ProperTorsions,199,3,47,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc1 + AshGC,Alkyne,Checkmol,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,b42,Bonds,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,Secondary Aromatic Amine,Checkmol,199,16,46,0,0.08040201005025126,0.0,0.0
Sage 2.3.0rc0 + ELF10,b51,Bonds,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,b42,Bonds,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,t106,ProperTorsions,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,b28,Bonds,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,Aryl Iodide,Checkmol,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,Carbamic Acid Derivative,Checkmol,199,3,54,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc1 + AshGC,Carbamic Acid Ester,Checkmol,199,3,54,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + ELF10,b28,Bonds,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,b25,Bonds,199,3,49,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc1 + AshGC,Carboxylic Acid Primary Amide,Checkmol,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,t69,ProperTorsions,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,b20,Bonds,199,3,49,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + ELF10,b18,Bonds,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,a41a,Angles,199,8,49,0,0.04020100502512563,0.0,0.0
Sage 2.3.0rc0 + ELF10,a38,Angles,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,t83a,ProperTorsions,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,Carbamic Acid Derivative,Checkmol,199,3,46,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + ELF10,a26,Angles,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,a25,Angles,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,Sulfoxide,Checkmol,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,b20,Bonds,199,3,52,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + ELF10,a19,Angles,199,15,49,0,0.07537688442211055,0.0,0.0
Sage 2.3.0rc1 + AshGC,Nitro Compound,Checkmol,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,Aryl Iodide,Checkmol,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,Alkyl Chloride,Checkmol,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,b71,Bonds,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,b18,Bonds,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,n26,vdW,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t116,ProperTorsions,199,2,49,0,0.010050251256281407,0.0,0.0
Sage 2.3.0rc0 + ELF10,t111,ProperTorsions,199,3,49,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + ELF10,t110,ProperTorsions,199,3,49,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + ELF10,t145b,ProperTorsions,199,5,49,0,0.02512562814070352,0.0,0.0
Sage 2.2.1 + AshGC,b74,Bonds,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t147b,ProperTorsions,199,3,49,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + ELF10,t148b,ProperTorsions,199,5,49,0,0.02512562814070352,0.0,0.0
Sage 2.3.0rc0 + ELF10,t107,ProperTorsions,199,3,49,0,0.01507537688442211,0.0,0.0
Sage 2.3.0rc0 + ELF10,t150,ProperTorsions,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t152,ProperTorsions,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t165,ProperTorsions,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t106,ProperTorsions,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,t118a,ProperTorsions,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t83a,ProperTorsions,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,n6,vdW,199,11,49,0,0.05527638190954774,0.0,0.0
Sage 2.2.1 + ELF10,t116,ProperTorsions,199,2,47,0,0.010050251256281407,0.0,0.0
Sage 2.2.1+AM1-BCC,Nitro Compound,Checkmol,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t69,ProperTorsions,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t66,ProperTorsions,199,12,49,0,0.06030150753768844,0.0,0.0
Sage 2.2.1 + AshGC,b71,Bonds,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t50,ProperTorsions,199,11,49,0,0.05527638190954774,0.0,0.0
Sage 2.2.1+AM1-BCC,Phenol,Checkmol,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,t111,ProperTorsions,199,3,47,0,0.01507537688442211,0.0,0.0
Sage 2.2.1+AM1-BCC,Carboxylic Acid Primary Amide,Checkmol,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + ELF10,t25,ProperTorsions,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,t25,ProperTorsions,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,Primary Aliphatic Amine,Checkmol,199,11,46,0,0.05527638190954774,0.0,0.0
Sage 2.2.1 + AshGC,t50,ProperTorsions,199,11,52,0,0.05527638190954774,0.0,0.0
Sage 2.3.0rc0 + ELF10,b74,Bonds,199,1,49,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,Phenol,Checkmol,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc1 + AshGC,Primary Aliphatic Amine,Checkmol,199,11,54,0,0.05527638190954774,0.0,0.0
Sage 2.3.0rc0 + AshGC,t106,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,t121a,ProperTorsions,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,a7,Angles,199,2,46,0,0.010050251256281407,0.0,0.0
Sage 2.2.1+AM1-BCC,a8,Angles,199,2,46,0,0.010050251256281407,0.0,0.0
Sage 2.3.0rc0 + AshGC,n6,vdW,199,11,56,0,0.05527638190954774,0.0,0.0
Sage 2.3.0rc1 + AshGC,a38,Angles,199,1,54,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,a9,Angles,199,2,46,0,0.010050251256281407,0.0,0.0
Sage 2.3.0rc1 + AshGC,a41a,Angles,199,8,54,0,0.04020100502512563,0.0,0.0
Sage 2.3.0rc0 + AshGC,t165,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t152,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t150,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1+AM1-BCC,Alkyne,Checkmol,199,1,46,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t122a,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t121a,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,n26,vdW,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,Alkyl Chloride,Checkmol,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t118a,ProperTorsions,199,1,56,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + ELF10,t122,ProperTorsions,199,3,47,0,0.01507537688442211,0.0,0.0
Sage 2.2.1 + ELF10,Alkyne,Checkmol,199,1,47,0,0.005025125628140704,0.0,0.0
Sage 2.2.1 + AshGC,a26,Angles,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t116,ProperTorsions,199,2,56,0,0.010050251256281407,0.0,0.0
Sage 2.2.1 + AshGC,a25,Angles,199,1,52,0,0.005025125628140704,0.0,0.0
Sage 2.3.0rc0 + AshGC,t111,ProperTorsions,199,3,56,0,0.01507537688442211,0.0,0.0
Sage 2.2.1+AM1-BCC,Alkyl Chloride,Checkmol,199,1,46,0,0.005025125628140704,0.0,0.0
